gtime,period,x,y,result
8.149999999999999,1,-0.3302083333333334,1,made
8.616666666666667,1,-0.3204861111111111,0,missed
9.666666666666664,1,-0.29861111111111116,0,missed
10.466666666666669,1,-0.2819444444444444,0,missed
11.850000000000001,1,-0.253125,0,missed
17.15,2,-0.14270833333333335,0,missed
21.433333333333334,2,-0.05347222222222222,0,missed
26.316666666666666,3,0.048263888888888884,0,missed
28.616666666666667,3,0.09618055555555556,0,missed
29.066666666666666,3,0.10555555555555556,0,missed
30.016666666666666,3,0.1253472222222222,1,made
32.93333333333334,3,0.18611111111111112,1,made
33.55,3,0.19895833333333335,0,missed
35.9,3,0.24791666666666667,1,made
40.166666666666664,4,0.3368055555555556,1,made
40.583333333333336,4,0.3454861111111111,0,missed
40.93333333333334,4,0.3527777777777778,1,made
41.5,4,0.3645833333333333,0,missed
42.7,4,0.38958333333333334,1,made
43.06666666666666,4,0.3972222222222222,0,missed
43.6,4,0.4083333333333334,0,missed
44.96666666666667,4,0.4368055555555556,1,made
46.166666666666664,4,0.4618055555555556,0,missed
46.766666666666666,4,0.47430555555555554,0,missed
47.81666666666667,4,0.49618055555555557,0,missed
0.29999999999999716,1,-0.4937500000000001,1,made
3.183333333333337,1,-0.43368055555555546,0,missed
4,1,-0.4166666666666667,1,made
5.700000000000003,1,-0.3812499999999999,1,made
6.100000000000001,1,-0.3729166666666666,0,missed
7.683333333333337,1,-0.33993055555555546,1,made
18.5,2,-0.11458333333333333,0,missed
18.5,2,-0.11458333333333333,1,made
19.066666666666666,2,-0.10277777777777779,1,made
21.2,2,-0.05833333333333335,0,missed
23.45,2,-0.011458333333333348,0,missed
23.95,2,-0.0010416666666666814,0,missed
26.96666666666667,3,0.06180555555555559,1,made
27.816666666666666,3,0.07951388888888888,0,missed
30.816666666666666,3,0.14201388888888888,0,missed
41.46666666666667,4,0.36388888888888893,1,made
42.81666666666666,4,0.3920138888888889,0,missed
43.5,4,0.40625,1,made
44.916666666666664,4,0.4357638888888889,1,made
46.55,4,0.46979166666666666,1,made
5.850000000000001,1,-0.378125,1,made
7.25,1,-0.3489583333333333,1,made
7.666666666666664,1,-0.34027777777777785,1,made
8.200000000000003,1,-0.3291666666666666,0,missed
16.46666666666667,2,-0.15694444444444441,0,missed
17.433333333333334,2,-0.13680555555555554,0,missed
17.5,2,-0.13541666666666666,0,missed
18.15,2,-0.12187500000000002,0,missed
18.733333333333334,2,-0.10972222222222221,1,made
19.55,2,-0.09270833333333332,1,made
19.983333333333334,2,-0.08368055555555554,1,made
21.583333333333332,2,-0.050347222222222245,1,made
23.283333333333335,2,-0.014930555555555522,0,missed
25.666666666666664,3,0.034722222222222175,0,missed
26.96666666666667,3,0.06180555555555559,0,missed
29.016666666666666,3,0.10451388888888886,0,missed
29.916666666666668,3,0.12326388888888891,0,missed
32.6,3,0.17916666666666667,0,missed
1.6333333333333329,1,-0.46597222222222223,1,made
3.7833333333333314,1,-0.4211805555555556,0,missed
6.466666666666669,1,-0.36527777777777776,0,missed
7.583333333333336,1,-0.34201388888888884,1,made
8.81666666666667,1,-0.3163194444444444,1,made
9.399999999999999,1,-0.3041666666666667,0,missed
17.833333333333332,2,-0.12847222222222224,1,made
18.7,2,-0.11041666666666668,0,missed
21.133333333333333,2,-0.05972222222222223,1,made
22.55,2,-0.03020833333333332,1,made
23.95,2,-0.0010416666666666814,0,missed
24.733333333333334,3,0.015277777777777798,0,missed
29.03333333333333,3,0.10486111111111107,1,made
32.083333333333336,3,0.1684027777777778,1,made
33.43333333333334,3,0.19652777777777777,1,made
34.03333333333333,3,0.20902777777777778,1,made
41.21666666666667,4,0.3586805555555556,0,missed
43.5,4,0.40625,1,made
44.7,4,0.43124999999999997,1,made
2.116666666666667,1,-0.45590277777777777,1,made
2.5833333333333357,1,-0.4461805555555555,1,made
2.9666666666666686,1,-0.4381944444444444,1,made
4.733333333333334,1,-0.40138888888888885,0,missed
6.516666666666666,1,-0.36423611111111115,0,missed
7.416666666666664,1,-0.34548611111111116,1,made
8.81666666666667,1,-0.3163194444444444,1,made
17.516666666666666,2,-0.13506944444444446,1,made
21.866666666666667,2,-0.04444444444444443,1,made
22.45,2,-0.032291666666666684,0,missed
22.716666666666665,2,-0.026736111111111144,1,made
26.666666666666664,3,0.055555555555555504,0,missed
27.266666666666666,3,0.06805555555555554,0,missed
28.96666666666667,3,0.10347222222222226,0,missed
29.78333333333333,3,0.12048611111111107,1,made
31.65,3,0.15937499999999996,0,missed
32.81666666666666,3,0.18368055555555554,0,missed
39.88333333333333,4,0.33090277777777777,0,missed
39.983333333333334,4,0.3329861111111111,1,made
40.36666666666667,4,0.34097222222222223,1,made
41.13333333333333,4,0.35694444444444445,0,missed
42.583333333333336,4,0.38715277777777773,0,missed
45,4,0.4375,1,made
45.61666666666667,4,0.45034722222222223,0,missed
0.5166666666666657,1,-0.48923611111111115,1,made
1.7333333333333343,1,-0.46388888888888885,0,missed
3.383333333333333,1,-0.4295138888888889,0,missed
5.833333333333336,1,-0.37847222222222215,1,made
6.399999999999999,1,-0.3666666666666667,0,missed
9.166666666666664,1,-0.30902777777777785,1,made
20.016666666666666,2,-0.08298611111111114,0,missed
20.266666666666666,2,-0.07777777777777779,1,made
21.05,2,-0.061458333333333316,1,made
23.5,2,-0.010416666666666666,1,made
23.933333333333334,2,-0.001388888888888884,0,missed
26.78333333333333,3,0.05798611111111107,0,missed
27.566666666666666,3,0.07430555555555556,1,made
31.28333333333333,3,0.15173611111111107,0,missed
32.1,3,0.16874999999999998,0,missed
32.666666666666664,3,0.18055555555555555,1,made
1.3500000000000014,1,-0.471875,0,missed
2.116666666666667,1,-0.45590277777777777,0,missed
4.983333333333334,1,-0.39618055555555554,1,made
6.083333333333336,1,-0.37326388888888884,0,missed
6.316666666666663,1,-0.36840277777777786,1,made
6.833333333333336,1,-0.35763888888888884,0,missed
8.583333333333336,1,-0.3211805555555555,1,made
17.71666666666667,2,-0.13090277777777773,1,made
23.4,2,-0.01250000000000003,0,missed
25.733333333333334,3,0.03611111111111113,0,missed
27.75,3,0.078125,1,made
28.7,3,0.09791666666666665,1,made
29.71666666666667,3,0.11909722222222226,0,missed
31.46666666666667,3,0.15555555555555559,1,made
32.65,3,0.18020833333333333,1,made
40.333333333333336,4,0.34027777777777773,0,missed
41.333333333333336,4,0.3611111111111111,1,made
45.38333333333333,4,0.4454861111111111,0,missed
47.78333333333333,4,0.4954861111111111,0,missed
1.3999999999999986,1,-0.4708333333333334,0,missed
2.6000000000000014,1,-0.4458333333333333,0,missed
5.266666666666666,1,-0.3902777777777778,1,made
6.549999999999997,1,-0.3635416666666667,1,made
8.666666666666664,1,-0.3194444444444445,1,made
16.883333333333333,2,-0.1482638888888889,0,missed
18.916666666666668,2,-0.10590277777777775,1,made
21.1,2,-0.06041666666666664,1,made
23.15,2,-0.017708333333333364,1,made
23.45,2,-0.011458333333333348,0,missed
23.966666666666665,2,-6.94444444444479e-4,0,missed
25.916666666666664,3,0.039930555555555504,1,made
27.03333333333333,3,0.0631944444444444,1,made
31.116666666666667,3,0.1482638888888889,0,missed
4.016666666666666,1,-0.41631944444444446,0,missed
4.466666666666669,1,-0.4069444444444444,0,missed
5.616666666666667,1,-0.3829861111111111,0,missed
7.783333333333331,1,-0.33784722222222224,0,missed
8.200000000000003,1,-0.3291666666666666,0,missed
17.366666666666667,2,-0.13819444444444443,0,missed
20.983333333333334,2,-0.06284722222222221,1,made
21.333333333333332,2,-0.05555555555555558,0,missed
21.816666666666666,2,-0.045486111111111116,1,made
22.716666666666665,2,-0.026736111111111144,0,missed
27.2,3,0.06666666666666665,1,made
27.75,3,0.078125,1,made
29.15,3,0.10729166666666663,0,missed
30.1,3,0.12708333333333335,1,made
32.6,3,0.17916666666666667,0,missed
32.85,3,0.18437499999999998,0,missed
43.36666666666667,4,0.40347222222222223,1,made
45.38333333333333,4,0.4454861111111111,0,missed
46.96666666666667,4,0.4784722222222222,0,missed
47.13333333333333,4,0.48194444444444445,0,missed
2,1,-0.4583333333333333,1,made
2.9166666666666643,1,-0.43923611111111116,0,missed
3.383333333333333,1,-0.4295138888888889,1,made
6.216666666666669,1,-0.37048611111111107,1,made
7.166666666666664,1,-0.3506944444444445,1,made
7.666666666666664,1,-0.34027777777777785,1,made
8.216666666666669,1,-0.3288194444444444,1,made
17.083333333333332,2,-0.14409722222222224,0,missed
18.28333333333333,2,-0.11909722222222226,0,missed
18.9,2,-0.10625000000000002,1,made
23.383333333333333,2,-0.012847222222222232,1,made
25.53333333333333,3,0.03194444444444441,0,missed
26.133333333333333,3,0.04444444444444443,0,missed
26.71666666666667,3,0.056597222222222264,1,made
28.516666666666666,3,0.09409722222222221,1,made
30.816666666666666,3,0.14201388888888888,1,made
31.583333333333332,3,0.15798611111111108,1,made
0.38333333333333286,1,-0.4920138888888889,1,made
3.5166666666666657,1,-0.42673611111111115,0,missed
15.816666666666663,2,-0.1704861111111112,0,missed
0.25,1,-0.4947916666666667,0,missed
0.8666666666666671,1,-0.48194444444444445,1,made
2.5833333333333357,1,-0.4461805555555555,1,made
5.666666666666664,1,-0.3819444444444445,0,missed
6.25,1,-0.3697916666666667,0,missed
6.833333333333336,1,-0.35763888888888884,1,made
15.333333333333336,2,-0.1805555555555555,1,made
20.316666666666666,2,-0.07673611111111112,0,missed
21.75,2,-0.046875,1,made
23.983333333333334,2,-3.472222222222025e-4,1,made
27.916666666666664,3,0.08159722222222217,0,missed
28.516666666666666,3,0.09409722222222221,0,missed
28.916666666666668,3,0.10243055555555558,1,made
29.483333333333334,3,0.11423611111111114,0,missed
29.5,3,0.11458333333333333,1,made
30.6,3,0.13750000000000004,0,missed
30.96666666666667,3,0.14513888888888893,1,made
40.15,4,0.3364583333333333,0,missed
41.28333333333333,4,0.3600694444444444,1,made
41.983333333333334,4,0.3746527777777778,0,missed
44.166666666666664,4,0.4201388888888889,0,missed
